Messina_CKS	CCL21
Messina_CKS	CCL8
Messina_CKS	CXCL10
Messina_CKS	CXCL11
Messina_CKS	CXCL13
Messina_CKS	CXCL9
Monocyte_sc	CD300E
Monocyte_sc	CLEC12A
Monocyte_sc	FCN1
Monocyte_sc	LILRA5
Monocyte_sc	LYPD2
Monocyte_sc	S100A12
Monocyte_sc	SLC11A1
Myeloid_Combes22	CD163
Myeloid_Combes22	CD1C
Myeloid_Combes22	CD1E
Myeloid_Combes22	CD300E
Myeloid_Combes22	CD300LB
Myeloid_Combes22	CD33
Myeloid_Combes22	CLEC10A
Myeloid_Combes22	CLEC5A
Myeloid_Combes22	CSF1R
Myeloid_Combes22	CYBB
Myeloid_Combes22	FCER1A
Myeloid_Combes22	FCN1
Myeloid_Combes22	FPR3
Myeloid_Combes22	LILRA1
Myeloid_Combes22	LILRB2
Myeloid_Combes22	LILRB4
Myeloid_Combes22	LY86
Myeloid_Combes22	MPEG1
Myeloid_Combes22	MS4A14
Myeloid_Combes22	MS4A4A
Myeloid_Combes22	MS4A4E
Myeloid_Combes22	MS4A7
Myeloid_Combes22	OLR1
Myeloid_Combes22	RNASE6
Myeloid_Combes22	SIGLEC1
Myeloid_Combes22	SIGLEC7
Myeloid_Combes22	VSIG4
Myeloid_Combes22	WDFY4
Myeloid_sc	C3AR1
Myeloid_sc	C5AR1
Myeloid_sc	CCL22
Myeloid_sc	CSF3R
Myeloid_sc	FCGR2A
Myeloid_sc	FCGR3B
Myeloid_sc	FPR1
Myeloid_sc	HDC
Myeloid_sc	LILRB2
Myeloid_sc	MNDA
Myeloid_sc	MS4A6A
Myeloid_sc	MS4A7
NClassMonocyte_sc	CDH23
NClassMonocyte_sc	GPBAR1
NClassMonocyte_sc	LIPN
NClassMonocyte_sc	LYPD2
NClassMonocyte_sc	MS4A14
NK_l_Danaher17	NCR1
NK_l_Danaher17	XCL1
NK_l_Danaher17	XCL2
NKcell_sc	IL18RAP
NKcell_sc	KIR2DL4
NKcell_sc	KLRC1
NKcell_sc	KLRF1
NKcell_sc	LIM2
NKcell_sc	NCR1
NaiBcell_sc	BTLA
NaiBcell_sc	CD72
NaiBcell_sc	FCER2
NaiBcell_sc	FCRL1
NaiBcell_sc	TCL1A
NaiTcell_l_Li19	CCR7
NaiTcell_l_Li19	IL7R
NaiTcell_l_Li19	TCF7
NaiTcell_sc	CAMK4
NaiTcell_sc	LEF1
NaiTcell_sc	MAL
NaiTcell_sc	NELL2
NaiTcell_sc	TCF7
NaiTcell_sc	TRABD2A
Neutrophil_sc	AZU1
Neutrophil_sc	CTSG
Neutrophil_sc	ELANE
Neutrophil_sc	FCGR3B
Neutrophil_sc	MPO
Neutrophil_sc	PRTN3
Nucleotide_excision_repair	LIG1
Nucleotide_excision_repair	POLD1
Nucleotide_excision_repair	POLE
Nucleotide_excision_repair	POLE3
Nucleotide_excision_repair	RAD23A
Nucleotide_excision_repair	RAD23B
Nucleotide_excision_repair	RFC2
Nucleotide_excision_repair	RPA1
Nurmik_CAFs	ACTA2
Nurmik_CAFs	COL11A1
Nurmik_CAFs	FAP
Nurmik_CAFs	MFAP5
PancreaticEndocrine_sc	ADCYAP1
PancreaticEndocrine_sc	BAIAP3
PancreaticEndocrine_sc	CRYBA2
PancreaticEndocrine_sc	DPYSL3
PancreaticEndocrine_sc	FGB
PancreaticEndocrine_sc	GC
PancreaticEndocrine_sc	GCG
PancreaticEndocrine_sc	HADH
PancreaticEndocrine_sc	IAPP
PancreaticEndocrine_sc	INS
PancreaticEndocrine_sc	IRX2
PancreaticEndocrine_sc	LEPR
PancreaticEndocrine_sc	MAFA
PancreaticEndocrine_sc	MEIS1
PancreaticEndocrine_sc	PPY
PancreaticEndocrine_sc	RBP4
PancreaticEndocrine_sc	RGS2
PancreaticEndocrine_sc	STMN2
Pericyte_sc	COX4I2
Pericyte_sc	CSPG4
Pericyte_sc	NDUFA4L2
Pericyte_sc	RGS5
Pericyte_sc	SOD3
Plasma_sc	DERL3
Plasma_sc	FCRL2
Plasma_sc	FCRL5
Plasma_sc	IGLL5
Plasma_sc	JSRP1
Plasma_sc	TNFRSF17
Platelet_sc	ACRBP
Platelet_sc	GP9
Platelet_sc	ITGB3
Platelet_sc	PF4
Platelet_sc	PPBP
Platelet_sc	TMEM40
Platelet_sc	TREML1
Pneumocyte_sc	ABCA3
Pneumocyte_sc	AGER
Pneumocyte_sc	CFTR
Pneumocyte_sc	NAPSA
Pneumocyte_sc	PGC
Pneumocyte_sc	SPTB
Pro apoptotic pathway	BAD
Pro apoptotic pathway	BAX
Pro apoptotic pathway	BBC3
Pro apoptotic pathway	BCL2L11
Pro apoptotic pathway	BID
Pro apoptotic pathway	CASP3
Pro apoptotic pathway	CASP8
Pro apoptotic pathway	CASP9
Pro apoptotic pathway	FAS
Pro apoptotic pathway	FASLG
Pro apoptotic pathway	PMAIP1
Pro apoptotic pathway	TNF
Proliferating_G1S_sc	ATAD2
Proliferating_G1S_sc	BLM
Proliferating_G1S_sc	BRIP1
Proliferating_G1S_sc	CCNE2
Proliferating_G1S_sc	CDC45
Proliferating_G1S_sc	CDC6
Proliferating_G1S_sc	CDCA7
Proliferating_G1S_sc	CHAF1B
Proliferating_G1S_sc	CLSPN
Proliferating_G1S_sc	DTL
Proliferating_G1S_sc	E2F8
Proliferating_G1S_sc	EXO1
Proliferating_G1S_sc	FEN1
Proliferating_G1S_sc	GINS2
Proliferating_G1S_sc	GMNN
Proliferating_G1S_sc	HELLS
Proliferating_G1S_sc	MCM2
Proliferating_G1S_sc	MCM4
Proliferating_G1S_sc	POLA1
Proliferating_G1S_sc	RAD51
Proliferating_G1S_sc	UNG
Proliferating_G2M_sc	ANLN
Proliferating_G2M_sc	AURKA
Proliferating_G2M_sc	AURKB
Proliferating_G2M_sc	BIRC5
Proliferating_G2M_sc	CDC20
Proliferating_G2M_sc	CDCA2
Proliferating_G2M_sc	CDCA3
Proliferating_G2M_sc	CDK1
Proliferating_G2M_sc	CENPA
Proliferating_G2M_sc	CENPE
Proliferating_G2M_sc	KIF11
Proliferating_G2M_sc	KIF23
Proliferating_G2M_sc	MKI67
Proliferating_G2M_sc	NEK2
Proliferating_G2M_sc	TOP2A
Proliferating_G2M_sc	UBE2C
Proliferating_sc	DTYMK
Proliferating_sc	GMPS
Proliferating_sc	HMGB2
Proliferating_sc	MCM7
Proliferating_sc	MKI67
Proliferating_sc	PCNA
Proliferating_sc	RFC2
Proliferating_sc	SAE1
Proliferating_sc	SKA2
Proliferating_sc	STMN1
Reference_NanoString09	ABCF1
Reference_NanoString09	ACTB
Reference_NanoString09	ALAS1
Reference_NanoString09	B2M
Reference_NanoString09	CLTC
Reference_NanoString09	G6PD
Reference_NanoString09	GAPDH
Reference_NanoString09	GUSB
Reference_NanoString09	HPRT1
Reference_NanoString09	LDHA
Reference_NanoString09	PGK1
Reference_NanoString09	POLR1B
Reference_NanoString09	POLR2A
Reference_NanoString09	RPL19
Reference_NanoString09	RPLP0
Reference_NanoString09	SDHA
Reference_NanoString09	TBP
Reference_NanoString09	TUBB
RegTcell_Blood_l_Zhang18	CDC25B
RegTcell_Blood_l_Zhang18	FOXP3
RegTcell_Blood_l_Zhang18	IKZF2
RegTcell_Blood_l_Zhang18	IL10RA
RegTcell_Blood_l_Zhang18	IL2RA
RegTcell_Blood_l_Zhang18	RTKN2
RegTcell_Blood_l_Zhang18	S1PR4
RegTcell_Combes22	CCL22
RegTcell_Combes22	CCR8
RegTcell_Combes22	CD80
RegTcell_Combes22	FOXP3
RegTcell_Combes22	IL2RA
RegTcell_Combes22	LAIR2
RegTcell_Combes22	TNFRSF13B
RegTcell_Combes22	TNFRSF18
RegTcell_Tumor_l_Zhang18	BATF
RegTcell_Tumor_l_Zhang18	CCR8
RegTcell_Tumor_l_Zhang18	CTLA4
RegTcell_Tumor_l_Zhang18	FOXP3
RegTcell_Tumor_l_Zhang18	IKZF2
RegTcell_Tumor_l_Zhang18	IL21R
RegTcell_Tumor_l_Zhang18	LAYN
RegTcell_Tumor_l_Zhang18	RTKN2
RegTcell_Tumor_l_Zhang18	TNFRSF18
RegTcell_l_Li19	FOXP3
RegTcell_l_Li19	IKZF2
RegTcell_l_Li19	IL2RA
RegTcell_sc	CCR4
RegTcell_sc	CCR8
RegTcell_sc	CTLA4
RegTcell_sc	FOXP3
RegTcell_sc	RTKN2
ResourceCD8Tcell_sc	CD8A
ResourceCD8Tcell_sc	CXCR3
ResourceCD8Tcell_sc	IL7R
ResourceCD8Tcell_sc	ITGB7
ResourceCD8Tcell_sc	KLRG1
ResourceCD8Tcell_sc	PDCD1
ResourceCD8Tcell_sc	S1PR1
ResourceCD8Tcell_sc	S1PR5
ResourceCD8Tcell_sc	SLAMF6
ResourceCD8Tcell_sc	TCF7
Stroma_Combes22	ADAMTS12
Stroma_Combes22	BGN
Stroma_Combes22	CDH11
Stroma_Combes22	COL12A1
Stroma_Combes22	COL14A1
Stroma_Combes22	COL1A1
Stroma_Combes22	COL1A2
Stroma_Combes22	COL3A1
Stroma_Combes22	COL5A2
Stroma_Combes22	DCN
Stroma_Combes22	EDNRA
Stroma_Combes22	FNDC1
Stroma_Combes22	ISLR
Stroma_Combes22	LUM
Stroma_Combes22	MXRA5
Stroma_Combes22	PCDH18
Stroma_Combes22	PDGFRA
Stroma_Combes22	POSTN
Stroma_Combes22	PRRX1
Stroma_Combes22	SULF1
Stroma_Combes22	THY1
TGFb_CCR	ACVR1
TGFb_CCR	CCL24
TGFb_CCR	FLT4
TGFb_CCR	IFNGR1
TGFb_CCR	IL4R
TGFb_CCR	IL6ST
TGFb_CCR	KIT
TGFb_CCR	LIF
TGFb_CCR	PDGFA
TGFb_CCR	PDGFRB
TGFb_CCR	TGFB1
TGFb_CCR	TGFBR2
TGFb_CCR	TNFRSF10B
TGFb_CCR	TNFRSF14
TGFb_CCR	TNFRSF1A
TGFb_pan	ACTA2
TGFb_pan	ACTG2
TGFb_pan	ADAM12
TGFb_pan	ADAM19
TGFb_pan	CNN1
TGFb_pan	COL4A1
TGFb_pan	CTPS1
TGFb_pan	FSTL3
TGFb_pan	HSPB1
TGFb_pan	IGFBP3
TGFb_pan	PXDC1
TGFb_pan	SEMA7A
TGFb_pan	SH3PXD2A
TGFb_pan	TAGLN
TGFb_pan	TGFBI
TGFb_pan	TNS1
TGFb_pan	TPM1
TGFb_set	ACVR1
TGFb_set	TGFB1
TGFb_set	TGFBR2
TLS_v1_Cabrita20	CD1D
TLS_v1_Cabrita20	CD79B
TLS_v1_Cabrita20	CETP
TLS_v1_Cabrita20	EIF1AY
TLS_v1_Cabrita20	LAT
TLS_v1_Cabrita20	PTGDS
TLS_v1_Cabrita20	RBP5
TLS_v1_Cabrita20	SKAP1
TLS_v2_Cabrita20	CCL19
TLS_v2_Cabrita20	CCL21
TLS_v2_Cabrita20	CCR7
TLS_v2_Cabrita20	CXCL13
TLS_v2_Cabrita20	CXCR5
TLS_v2_Cabrita20	LAMP3
TLS_v2_Cabrita20	SELL
Target_marker_CTLA4	CTLA4
Target_marker_GeneBio	CD274
Target_marker_GeneBio	CTLA4
Target_marker_GeneBio	PDCD1
Target_marker_PD1	PDCD1
Target_marker_PDL1	CD274
Tcell_Combes22	CD3D
Tcell_Combes22	CD3E
Tcell_Combes22	CD3G
Tcell_Combes22	CD40LG
Tcell_Combes22	CD6
Tcell_Combes22	CD8A
Tcell_Combes22	CD8B
Tcell_Combes22	EOMES
Tcell_Combes22	FASLG
Tcell_Combes22	GRAP2
Tcell_Combes22	GZMA
Tcell_Combes22	GZMH
Tcell_Combes22	GZMK
Tcell_Combes22	ICOS
Tcell_Combes22	ITK
Tcell_Combes22	KLRK1
Tcell_Combes22	PYHIN1
Tcell_Combes22	SH2D1A
Tcell_Combes22	SIRPG
Tcell_Combes22	TBX21
Tcell_Combes22	THEMIS
Tcell_Combes22	TRAT1
Tcell_Combes22	UBASH3A
Tcell_Combes22	ZAP70
Tcell_Combes22	ZNF831
Tcell_IL7Rmax_sc	ADAM12
Tcell_IL7Rmax_sc	CCR2
Tcell_IL7Rmax_sc	CEBPD
Tcell_IL7Rmax_sc	CXCR6
Tcell_IL7Rmax_sc	CXXC5
Tcell_IL7Rmax_sc	GZMK
Tcell_IL7Rmax_sc	IL18RAP
Tcell_IL7Rmax_sc	IL7R
Tcell_IL7Rmax_sc	KLRB1
Tcell_IL7Rmax_sc	LGALS3
Tcell_IL7Rmax_sc	NCR3
Tcell_IL7Rmax_sc	PHACTR2
Tcell_IL7Rmax_sc	SLC4A10
Tcell_IL7Rmax_sc	SLC4A10
Tcell_IL7Rmax_sc	ZBTB16
Tcell_l_Danaher17	CD3D
Tcell_l_Danaher17	CD3E
Tcell_l_Danaher17	CD3G
Tcell_l_Danaher17	CD6
Tcell_l_Danaher17	SH2D1A
Tcell_l_Danaher17	TRAT1
Tcell_markers	CTLA4
Tcell_markers	CXCL3
Tcell_markers	CXCR4
Tcell_markers	MMP2
Tcell_markers	SERPINE1
Th17CD4Tcell_sc	IL17A
Th17CD4Tcell_sc	IL17RE
Th17CD4Tcell_sc	IL23R
Th17CD4Tcell_sc	RORC
Ubiquitous_immune_sc	ACTB
Ubiquitous_immune_sc	HNRNPK
Ubiquitous_immune_sc	UBC
Ubiquitous_immune_sc	YWHAZ
Ubiquitous_sc	ACTB
Ubiquitous_sc	HNRNPK
Ubiquitous_sc	HNRNPU
Ubiquitous_sc	SNRPD3
Ubiquitous_sc	SRRM1
Ubiquitous_sc	ZNF207
cDC1_Combes22	BATF3
cDC1_Combes22	C1orf54
cDC1_Combes22	CLEC9A
cDC1_Combes22	IDO1
cDC1_Combes22	XCR1
cDC1_I_Liu2018	BATF3
cDC1_I_Liu2018	CLEC9A
cDC1_I_Liu2018	IRF8
cDC1_I_Liu2018	THBD
cDC1_sc	CLEC9A
cDC1_sc	CLNK
cDC1_sc	ENPP1
cDC1_sc	PPM1J
cDC1_sc	XCR1
cDC1_sc	XCR1
cDC1_sc	ZNF366
cDC2_Combes22	CD1C
cDC2_Combes22	CD1D
cDC2_Combes22	CD1E
cDC2_Combes22	CLEC10A
cDC2_Combes22	FCER1A
cDC2_sc	CD1C
cDC2_sc	CD1E
cDC2_sc	CLEC10A
cDC2_sc	ENHO
cDC_CCR7_sc	CCL17
cDC_CCR7_sc	CCL19
cDC_CCR7_sc	CCL22
cDC_CCR7_sc	CRLF2
cDC_CCR7_sc	HMSD
cDC_CCR7_sc	NCCRP1
cDC_CCR7_sc	UBD
cDC_sc	CCL22
cDC_sc	CD1C
cDC_sc	CLEC9A
cDC_sc	FLT3
cDC_sc	UPK3A
cDC_sc	ZNF366
pDC_sc	ASIP
pDC_sc	CLEC4C
pDC_sc	LILRA4
pDC_sc	LRRC26
pDC_sc	PTCRA
pDC_sc	SCT
pDC_sc	SLC12A3
